SOH,SOH
0.917674597,0.940331336
0.917674597,0.940331336
0.917674597,0.940331336
0.917674597,0.940331336
0.917674597,0.940331336
0.917674597,0.940331336
0.917674597,0.940331336
0.917674597,0.940331336
0.917674597,0.940331336
0.917674597,0.940331336
0.917674597,0.940331336
0.917674597,0.940331336
0.917674597,0.940331336
0.917674597,0.940331336
0.917674597,0.940331336
0.917674597,0.940331336
0.917674597,0.940331336
0.917674597,0.940331336
0.917674597,0.940331336
0.917674597,0.940331336
0.917674597,0.940331336
0.917674597,0.940331336
0.917674597,0.940331336
0.917674597,0.940331336
0.917674597,0.940331336
0.917674597,0.940331336
0.917674597,0.940331336
0.917674597,0.940331336
0.917674597,0.940331336
0.917674597,0.940331336
0.917674597,0.940331336
0.917674597,0.940331336
0.917674597,0.940331336
0.917674597,0.940331336
0.917674597,0.940331336
0.917674597,0.940331336
0.917674597,0.940331336
0.917674597,0.940331336
0.917674597,0.940331336
0.917674597,0.940331336
0.917674597,0.940331336
0.917674597,0.940331336
0.917674597,0.940331336
0.917674597,0.940331336
0.917674597,0.940331336
0.917674597,0.940331336
0.917674597,0.940331336
0.917674597,0.940331336
0.917674597,0.940331336
0.917674597,0.940331336
0.917674597,0.940331336
0.917674597,0.940331336
0.917674597,0.940331336
0.917674597,0.940331336
0.917674597,0.940331336
0.917674597,0.940331336
0.917674597,0.940331336
0.917674597,0.940331336
0.917674597,0.940331336
0.917674597,0.940331336
0.917674597,0.940331336
0.917674597,0.940331336
0.917674597,0.940331336
0.917674597,0.940331336
0.917674597,0.940331336
0.917674597,0.940331336
0.917674597,0.940331336
0.917674597,0.940331336
0.917674597,0.940331336
0.917674597,0.940331336
0.917674597,0.940331336
0.917674597,0.940331336
0.917674597,0.940331336
0.917674597,0.940331336
0.917674597,0.940331336
0.917674597,0.940331336
0.917674597,0.940331336
0.917674597,0.940331336
0.917674597,0.940331336
0.917674597,0.940331336
0.917674597,0.940331336
0.917674597,0.940331336
0.917674597,0.940331336
0.917674597,0.940331336
0.917674597,0.940331336
0.917674597,0.940331336
0.917674597,0.940331336
0.917674597,0.940331336
0.917674597,0.940331336
0.917674597,0.940331336
0.917674597,0.940331336
0.917674597,0.940331336
0.917674597,0.940331336
0.917674597,0.940331336
0.917674597,0.940331336
0.917674597,0.940331336
0.917674597,0.940331336
0.917674597,0.940331336
0.917674597,0.940331336
0.917674597,0.940331336
0.917674597,0.940331336
0.917674597,0.940331336
0.917674597,0.940331336
0.917674597,0.940331336
0.917674597,0.940331336
0.917674597,0.940331336
0.917674597,0.940331336
0.917674597,0.940331336
0.917674597,0.940331336
0.917674597,0.940331336
0.917674597,0.940331336
0.917674597,0.940331336
0.917674597,0.940331336
0.917674597,0.940331336
0.917674597,0.940331336
0.917674597,0.940331336
0.917674597,0.940331336
0.917674597,0.940331336
0.917674597,0.940331336
0.917674597,0.940331336
0.917674597,0.940331336
0.917674597,0.940331336
0.917674597,0.940331336
0.917674597,0.940331336
0.917674597,0.940331336
0.917674597,0.940331336
0.917674597,0.940331336
0.917674597,0.940331336
0.917674597,0.940331336
0.917674597,0.940331336
0.917674597,0.940331336
0.917674597,0.940331336
0.917674597,0.940331336
0.917674597,0.940331336
0.917674597,0.940331336
0.917674597,0.940331336
0.917674597,0.940331336
0.917674597,0.940331336
0.917674597,0.940331336
0.917674597,0.940331336
0.917674597,0.940331336
0.917674597,0.940331336
0.917674597,0.940331336
0.917674597,0.940331336
0.917674597,0.940331336
0.917674597,0.940331336
0.917674597,0.940331336
0.917674597,0.940331336
0.917674597,0.940331336
0.917674597,0.940331336
0.917674597,0.940331336
0.917674597,0.940331336
0.917674597,0.940331336
0.917674597,0.940331336
0.917674597,0.940331336
0.917674597,0.940331336
0.917674597,0.940331336
0.917674597,0.940331336
0.917631264,0.940385451
0.917631264,0.940385451
0.917631264,0.940385451
0.917631264,0.940385451
0.917631264,0.940385451
0.917631264,0.940385451
0.917631264,0.940385451
0.917631264,0.940385451
0.917631264,0.940385451
0.917631264,0.940385451
0.917631264,0.940385451
0.917631264,0.940385451
0.917631264,0.940385451
0.917631264,0.940385451
0.917631264,0.940385451
0.917631264,0.940385451
0.917631264,0.940385451
0.917631264,0.940385451
0.917631264,0.940385451
0.917631264,0.940385451
0.917631264,0.940385451
0.917631264,0.940385451
0.917631264,0.940385451
0.917631264,0.940385451
0.917631264,0.940385451
0.917631264,0.940385451
0.917631264,0.940385451
0.917631264,0.940385451
0.917631264,0.940385451
0.917631264,0.940385451
0.917631264,0.940385451
0.917631264,0.940385451
0.917631264,0.940385451
0.917631264,0.940385451
0.917631264,0.940385451
0.917631264,0.940385451
0.917631264,0.940385451
0.917631264,0.940385451
0.917631264,0.940385451
0.917631264,0.940385451
0.917631264,0.940385451
0.917631264,0.940385451
0.917631264,0.940385451
0.917631264,0.940385451
0.917631264,0.940385451
0.917631264,0.940385451
0.917631264,0.940385451
0.917631264,0.940385451
0.917631264,0.940385451
0.917631264,0.940385451
0.917631264,0.940385451
0.917631264,0.940385451
0.917631264,0.940385451
0.917631264,0.940385451
0.917631264,0.940385451
0.917631264,0.940385451
0.917631264,0.940385451
0.917631264,0.940385451
0.917631264,0.940385451
0.917631264,0.940385451
0.917631264,0.940385451
0.917631264,0.940385451
0.917631264,0.940385451
0.917631264,0.940385451
0.917631264,0.940385451
0.917631264,0.940385451
0.917631264,0.940385451
0.917631264,0.940385451
0.917631264,0.940385451
0.917631264,0.940385451
0.917631264,0.940385451
0.917631264,0.940385451
0.917631264,0.940385451
0.917631264,0.940385451
0.917631264,0.940385451
0.917631264,0.940385451
0.917631264,0.940385451
0.917631264,0.940385451
0.917631264,0.940385451
0.917631264,0.940385451
0.917631264,0.940385451
0.917631264,0.940385451
0.917631264,0.940385451
0.917631264,0.940385451
0.917631264,0.940385451
0.917631264,0.940385451
0.917631264,0.940385451
0.917631264,0.940385451
0.917631264,0.940385451
0.917631264,0.940385451
0.917631264,0.940385451
0.917631264,0.940385451
0.917631264,0.940385451
0.917631264,0.940385451
0.917631264,0.940385451
0.917631264,0.940385451
0.917631264,0.940385451
0.917631264,0.940385451
0.917631264,0.940385451
0.917631264,0.940385451
0.917631264,0.940385451
0.917631264,0.940385451
0.917631264,0.940385451
0.917631264,0.940385451
0.917631264,0.940385451
0.917631264,0.940385451
0.917631264,0.940385451
0.917631264,0.940385451
0.917631264,0.940385451
0.917631264,0.940385451
0.917631264,0.940385451
0.917631264,0.940385451
0.917631264,0.940385451
0.917631264,0.940385451
0.917631264,0.940385451
0.917631264,0.940385451
0.917631264,0.940385451
0.917631264,0.940385451
0.917631264,0.940385451
0.917631264,0.940385451
0.917631264,0.940385451
0.917631264,0.940385451
0.917631264,0.940385451
0.917631264,0.940385451
0.917631264,0.940385451
0.917631264,0.940385451
0.917631264,0.940385451
0.917631264,0.940385451
0.917631264,0.940385451
0.917631264,0.940385451
0.917631264,0.940385451
0.917631264,0.940385451
0.917631264,0.940385451
0.917631264,0.940385451
0.917631264,0.940385451
0.917631264,0.940385451
0.917631264,0.940385451
0.917631264,0.940385451
0.917631264,0.940385451
0.917631264,0.940385451
0.917631264,0.940385451
0.917631264,0.940385451
0.917631264,0.940385451
0.917631264,0.940385451
0.917631264,0.940385451
0.917631264,0.940385451
0.917631264,0.940385451
0.917631264,0.940385451
0.917631264,0.940385451
0.917631264,0.940385451
0.917631264,0.940385451
0.917631264,0.940385451
0.917631264,0.940385451
0.917631264,0.940385451
0.917631264,0.940385451
0.917631264,0.940385451
0.917631264,0.940385451
0.917631264,0.940385451
0.917631264,0.940385451
0.917631264,0.940385451
0.917631264,0.940385451
0.917631264,0.940385451
0.917631264,0.940385451
0.917631264,0.940385451
0.917631264,0.940385451
0.917631264,0.940385451
0.917631264,0.940385451
0.917631264,0.940385451
0.917631264,0.940385451
0.917631264,0.940385451
0.917631264,0.940385451
0.917631264,0.940385451
0.917631264,0.940385451
0.917631264,0.940385451
0.917631264,0.940385451
0.917631264,0.940385451
0.917631264,0.940385451
0.917631264,0.940385451
0.917631264,0.940385451
0.917631264,0.940385451
0.917631264,0.940385451
0.917631264,0.940385451
0.917631264,0.940385451
0.917631264,0.940385451
0.917631264,0.940385451
0.917631264,0.940385451
0.917631264,0.940385451
0.917631264,0.940385451
0.917631264,0.940385451
0.917631264,0.940385451
0.917631264,0.940385451
0.917631264,0.940385451
0.917631264,0.940385451
0.917631264,0.940385451
0.917322754,0.939725437
0.917322754,0.939725437
0.917322754,0.939725437
0.917322754,0.939725437
0.917322754,0.939725437
0.917322754,0.939725437
0.917322754,0.939725437
0.917322754,0.939725437
0.917322754,0.939725437
0.917322754,0.939725437
0.917322754,0.939725437
0.917322754,0.939725437
0.917322754,0.939725437
0.917322754,0.939725437
0.917322754,0.939725437
0.917322754,0.939725437
0.917322754,0.939725437
0.917322754,0.939725437
0.917322754,0.939725437
0.917322754,0.939725437
0.917322754,0.939725437
0.917322754,0.939725437
0.917322754,0.939725437
0.917322754,0.939725437
0.917322754,0.939725437
0.917322754,0.939725437
0.917322754,0.939725437
0.917322754,0.939725437
0.917322754,0.939725437
0.917322754,0.939725437
0.917322754,0.939725437
0.917322754,0.939725437
0.917322754,0.939725437
0.917322754,0.939725437
0.917322754,0.939725437
0.917322754,0.939725437
0.917322754,0.939725437
0.917322754,0.939725437
0.917322754,0.939725437
0.917322754,0.939725437
0.917322754,0.939725437
0.917322754,0.939725437
0.917322754,0.939725437
0.917322754,0.939725437
0.917322754,0.939725437
0.917322754,0.939725437
0.917322754,0.939725437
0.917322754,0.939725437
0.917322754,0.939725437
0.917322754,0.939725437
0.917322754,0.939725437
0.917322754,0.939725437
0.917322754,0.939725437
0.917322754,0.939725437
0.917322754,0.939725437
0.917322754,0.939725437
0.917322754,0.939725437
0.917322754,0.939725437
0.917322754,0.939725437
0.917322754,0.939725437
0.917322754,0.939725437
0.917322754,0.939725437
0.917322754,0.939725437
0.917322754,0.939725437
0.917322754,0.939725437
0.917322754,0.939725437
0.917322754,0.939725437
0.917322754,0.939725437
0.917322754,0.939725437
0.917322754,0.939725437
0.917322754,0.939725437
0.917322754,0.939725437
0.917322754,0.939725437
0.917322754,0.939725437
0.917322754,0.939725437
0.917322754,0.939725437
0.917322754,0.939725437
0.917322754,0.939725437
0.917322754,0.939725437
0.917322754,0.939725437
0.917322754,0.939725437
0.917322754,0.939725437
0.917322754,0.939725437
0.917322754,0.939725437
0.917322754,0.939725437
0.917322754,0.939725437
0.917322754,0.939725437
0.917322754,0.939725437
0.917322754,0.939725437
0.917322754,0.939725437
0.917322754,0.939725437
0.917322754,0.939725437
0.917322754,0.939725437
0.917322754,0.939725437
0.917322754,0.939725437
0.917322754,0.939725437
0.917322754,0.939725437
0.917322754,0.939725437
0.917322754,0.939725437
0.917322754,0.939725437
0.917322754,0.939725437
0.917322754,0.939725437
0.917322754,0.939725437
0.917322754,0.939725437
0.917322754,0.939725437
0.917322754,0.939725437
0.917322754,0.939725437
0.917322754,0.939725437
0.917322754,0.939725437
0.917322754,0.939725437
0.917322754,0.939725437
0.917322754,0.939725437
0.917322754,0.939725437
0.917322754,0.939725437
0.917322754,0.939725437
0.917322754,0.939725437
0.917322754,0.939725437
0.917322754,0.939725437
0.917322754,0.939725437
0.917322754,0.939725437
0.917322754,0.939725437
0.917322754,0.939725437
0.917322754,0.939725437
0.917322754,0.939725437
0.917322754,0.939725437
0.917322754,0.939725437
0.917322754,0.939725437
0.917322754,0.939725437
0.917322754,0.939725437
0.917322754,0.939725437
0.917322754,0.939725437
0.917322754,0.939725437
0.917322754,0.939725437
0.917322754,0.939725437
0.917322754,0.939725437
0.917322754,0.939725437
0.917322754,0.939725437
0.917322754,0.939725437
0.917322754,0.939725437
0.917322754,0.939725437
0.917322754,0.939725437
0.917322754,0.939725437
0.917322754,0.939725437
0.917322754,0.939725437
0.917322754,0.939725437
0.917322754,0.939725437
0.917322754,0.939725437
0.917322754,0.939725437
0.917322754,0.939725437
0.917322754,0.939725437
0.917322754,0.939725437
0.917322754,0.939725437
0.917322754,0.939725437
0.917322754,0.939725437
0.917322754,0.939725437
0.917322754,0.939725437
0.917322754,0.939725437
0.917322754,0.939725437
0.917322754,0.939725437
0.917322754,0.939725437
0.917322754,0.939725437
0.917322754,0.939725437
0.917322754,0.939725437
0.917322754,0.939725437
0.917322754,0.939725437
0.917322754,0.939725437
0.917322754,0.939725437
0.917322754,0.939725437
0.917322754,0.939725437
0.917322754,0.939725437
0.917322754,0.939725437
0.917322754,0.939725437
0.917322754,0.939725437
0.917322754,0.939725437
0.917322754,0.939725437
0.917322754,0.939725437
0.917322754,0.939725437
0.917322754,0.939725437
0.917322754,0.939725437
0.917322754,0.939725437
0.917322754,0.939725437
0.917322754,0.939725437
0.917322754,0.939725437
0.917322754,0.939725437
0.917322754,0.939725437
0.917322754,0.939725437
0.917322754,0.939725437
0.917322754,0.939725437
0.917322754,0.939725437
0.917322754,0.939725437
0.917322754,0.939725437
0.917322754,0.939725437
0.917322754,0.939725437
0.917322754,0.939725437
0.91783083,0.940350176
0.91783083,0.940350176
0.91783083,0.940350176
0.91783083,0.940350176
0.91783083,0.940350176
0.91783083,0.940350176
0.91783083,0.940350176
0.91783083,0.940350176
0.91783083,0.940350176
0.91783083,0.940350176
0.91783083,0.940350176
0.91783083,0.940350176
0.91783083,0.940350176
0.91783083,0.940350176
0.91783083,0.940350176
0.91783083,0.940350176
0.91783083,0.940350176
0.91783083,0.940350176
0.91783083,0.940350176
0.91783083,0.940350176
0.91783083,0.940350176
0.91783083,0.940350176
0.91783083,0.940350176
0.91783083,0.940350176
0.91783083,0.940350176
0.91783083,0.940350176
0.91783083,0.940350176
0.91783083,0.940350176
0.91783083,0.940350176
0.91783083,0.940350176
0.91783083,0.940350176
0.91783083,0.940350176
0.91783083,0.940350176
0.91783083,0.940350176
0.91783083,0.940350176
0.91783083,0.940350176
0.91783083,0.940350176
0.91783083,0.940350176
0.91783083,0.940350176
0.91783083,0.940350176
0.91783083,0.940350176
0.91783083,0.940350176
0.91783083,0.940350176
0.91783083,0.940350176
0.91783083,0.940350176
0.91783083,0.940350176
0.91783083,0.940350176
0.91783083,0.940350176
0.91783083,0.940350176
0.91783083,0.940350176
0.91783083,0.940350176
0.91783083,0.940350176
0.91783083,0.940350176
0.91783083,0.940350176
0.91783083,0.940350176
0.91783083,0.940350176
0.91783083,0.940350176
0.91783083,0.940350176
0.91783083,0.940350176
0.91783083,0.940350176
0.91783083,0.940350176
0.91783083,0.940350176
0.91783083,0.940350176
0.91783083,0.940350176
0.91783083,0.940350176
0.91783083,0.940350176
0.91783083,0.940350176
0.91783083,0.940350176
0.91783083,0.940350176
0.91783083,0.940350176
0.91783083,0.940350176
0.91783083,0.940350176
0.91783083,0.940350176
0.91783083,0.940350176
0.91783083,0.940350176
0.91783083,0.940350176
0.91783083,0.940350176
0.91783083,0.940350176
0.91783083,0.940350176
0.91783083,0.940350176
0.91783083,0.940350176
0.91783083,0.940350176
0.91783083,0.940350176
0.91783083,0.940350176
0.91783083,0.940350176
0.91783083,0.940350176
0.91783083,0.940350176
0.91783083,0.940350176
0.91783083,0.940350176
0.91783083,0.940350176
0.91783083,0.940350176
0.91783083,0.940350176
0.91783083,0.940350176
0.91783083,0.940350176
0.91783083,0.940350176
0.91783083,0.940350176
0.91783083,0.940350176
0.91783083,0.940350176
0.91783083,0.940350176
0.91783083,0.940350176
0.91783083,0.940350176
0.91783083,0.940350176
0.91783083,0.940350176
0.91783083,0.940350176
0.91783083,0.940350176
0.91783083,0.940350176
0.91783083,0.940350176
0.91783083,0.940350176
0.91783083,0.940350176
0.91783083,0.940350176
0.91783083,0.940350176
0.91783083,0.940350176
0.91783083,0.940350176
0.91783083,0.940350176
0.91783083,0.940350176
0.91783083,0.940350176
0.91783083,0.940350176
0.91783083,0.940350176
0.91783083,0.940350176
0.91783083,0.940350176
0.91783083,0.940350176
0.91783083,0.940350176
0.91783083,0.940350176
0.91783083,0.940350176
0.91783083,0.940350176
0.91783083,0.940350176
0.91783083,0.940350176
0.91783083,0.940350176
0.91783083,0.940350176
0.91783083,0.940350176
0.91783083,0.940350176
0.91783083,0.940350176
0.91783083,0.940350176
0.91783083,0.940350176
0.91783083,0.940350176
0.91783083,0.940350176
0.91783083,0.940350176
0.91783083,0.940350176
0.91783083,0.940350176
0.91783083,0.940350176
0.91783083,0.940350176
0.91783083,0.940350176
0.91783083,0.940350176
0.91783083,0.940350176
0.91783083,0.940350176
0.91783083,0.940350176
0.91783083,0.940350176
0.91783083,0.940350176
0.91783083,0.940350176
0.91783083,0.940350176
0.91783083,0.940350176
0.91783083,0.940350176
0.91783083,0.940350176
0.91783083,0.940350176
0.91783083,0.940350176
0.91783083,0.940350176
0.91783083,0.940350176
0.91783083,0.940350176
0.91783083,0.940350176
0.91783083,0.940350176
0.91783083,0.940350176
0.91783083,0.940350176
0.91783083,0.940350176
0.91783083,0.940350176
0.91783083,0.940350176
0.91783083,0.940350176
0.91783083,0.940350176
0.91783083,0.940350176
0.91783083,0.940350176
0.91783083,0.940350176
0.91783083,0.940350176
0.91783083,0.940350176
0.91783083,0.940350176
0.91783083,0.940350176
0.91783083,0.940350176
0.91783083,0.940350176
0.91783083,0.940350176
0.91783083,0.940350176
0.91783083,0.940350176
0.91783083,0.940350176
0.91783083,0.940350176
0.91783083,0.940350176
0.91783083,0.940350176
0.91783083,0.940350176
0.91783083,0.940350176
0.91783083,0.940350176
0.91783083,0.940350176
0.91783083,0.940350176
0.91783083,0.940350176
